🇨🇳｜央视频道,#genre#
平顶山民生,http://live.dxhmt.cn:9080/13619822555/b119d353d9fe4ee0ad34056550705665.m3u8
夏邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11426-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永城民生,http://tvpull.dxhmt.cn:9081/tv/11481-2.m3u8
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8
永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8
登封综合频道,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
新密新闻频道,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合频道,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山综合频道,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
汝州新闻频道,http://tvpull.dxhmt.cn:9081/tv/10482-1.m3u8
汝州科教频道,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
舞钢社会生活,http://live.dxhmt.cn:9080/13937510433/163e693acc664e7980b44f105d696a42.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
栾川新闻频道,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
洛宁综合频道,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
孟津新闻频道,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
孟津生活频道,http://tvpull.dxhmt.cn:9081/tv/10322-1.m3u8
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
宜阳综合频道,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
兰考新闻频道,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
通许综合频道,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
尉氏综合频道,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
临颍综合频道,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
长垣综合频道,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
获嘉综合频道,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
延津综合频道,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合频道,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
安阳县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县民生,http://tvpull.dxhmt.cn:9081/tv/10526-2.m3u8
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
南乐综合频道,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
清丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
台前新闻综合,http://tvpull.dxhmt.cn:9081/tv/10927-1.m3u8
光山综合频道,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
固始综合频道,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
淮滨综合频道,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
潢川综合频道,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合频道,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
商城新闻频道,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8
新县综合频道,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
息县综合频道,http://120.194.173.75:6060/0.ts
建安综合频道,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
襄城综合频道,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合频道,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8

⛱️｜活力广东,#genre#
广东卫视,http://222.175.159.226:808/hls/52/index.m3u8
广东卫视,http://39.134.66.163/PLTV/88888888/224/3221225966/index.m3u8
深圳卫视,http://222.175.159.226:808/hls/49/index.m3u8
深圳卫视,http://39.134.66.163/PLTV/88888888/224/3221225668/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
广东珠江,http://61.143.45.150:9901/tsfile/live/0018_1.m3u8
广东体育,http://fxhack.f3322.org:8000/udp/239.77.0.112:5146?世界杯WorldCup
广东体育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8
广东影视,http://218.17.216.102:9901/tsfile/live/1008_1.m3u8
广东影视,http://183.63.15.42:9901/tsfile/live/1007_1.m3u8
广州综合,http://fxhack.f3322.org:8000/udp/239.253.43.71:5146
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州新闻,https://justsometime.gztv.com/sec/jingsai.m3u8
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州影视,http://fxhack.f3322.org:8000/udp/239.253.43.73:5146
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
深圳电视剧,http://218.17.216.102:9901/tsfile/live/1057_1.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1
梅州综合,http://p2.vzan.com/slowlive/403126774572750089/live.m3u8
梅州二套,http://p2.vzan.com/slowlive/645350022315428297/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zguangd
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8?zguangd
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8?zguangd
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8?zguangd
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8?zguangd
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8?zguangd
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8?zguangd
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8?zguangd
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8?zguangd
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
河源综艺,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8

🍍｜️壮美广西,#genre#
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西综艺旅游,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
马山新闻综合,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
上林电视台,http://hls.nntv.cn/nnlive/SLTV_A.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8

🌴｜清新福建,#genre#
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
漳州一套,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
龙岩综合,http://stream.lytv.net.cn/2/sd/live.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8


🏕️｜秀美江西,#genre#
江西公共农业,http://117.169.120.223:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8
南昌都市频道,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8
南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8
南昌公共频道,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8
瑞金综合频道,http://live.mudu.tv/watch/u2udf0.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
南城综合频道,http://pili-live-hls.jxxw.com.cn/nctv1/nctv1.m3u8
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视二套,http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
永新电视三套,http://jxyx.chinashadt.com:2036/live/1004.stream/playlist.m3u8

🎍｜锦绣湖南,#genre#
湖南电影,http://111.40.196.9/PLTV/88888888/224/3221225660/index.m3u8
金鹰卡通,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
长沙政法频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙影视频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙磁浮电视,https://hls.quklive.com/live/1551751256158751/index.m3u8
长沙地铁电视,https://hls.quklive.com/live/1551751084371710/index.m3u8
长沙移动电视,https://hls.quklive.com/live/1551750947083772/index.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
汝城综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
常宁综合频道,http://59.51.68.40:1936/live/cntv/playlist.m3u8
衡东综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_FuchqK.m3u8
祁阳综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_PREfDG.m3u8
新田电视台,https://hlsv2.quklive.com/live/1625110020460086/index.m3u8
冷水江新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_8NbUnK.m3u8
通道时政,http://live.tongdaotv.com:8087/live/tdtv.m3u8

🍁｜灵秀湖北,#genre#
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8
保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8

🌈｜七彩云南,#genre#
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明公共频道,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
德宏新闻综合,http://hw-play.lezhibo.com/live/0c86d6ff906e424fb4457a4806f645ea.m3u8
德宏公共民语,http://hw-play.lezhibo.com/live/0e0bf436ed2847eaa7083a11c185f221.m3u8
红河州新闻综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河州公共频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv
红河县综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
绿春综合,http://live.ynurl.com/video/s10042-LCTV/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8
元阳综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
西畴电视台,http://live.ynurl.com/video/s10060-XCTV/index.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
建水综合,http://live.ynurl.com/video/s10045-JSTV/index.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8

🍃｜满韵辽宁,#genre#
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁影视,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8?zliaond
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8?zliaond

🚩｜美丽北京,#genre#
北京卫视,http://beifeng.site:4000/rtp/239.3.1.241:8000
北京新闻,http://beifeng.site:4000/rtp/239.3.1.159:8000
北京影视,http://beifeng.site:4000/rtp/239.3.1.158:8000
北京文艺,http://beifeng.site:4000/rtp/239.3.1.242:8000
北京财经,http://beifeng.site:4000/rtp/239.3.1.116:8000
北京生活,http://beifeng.site:4000/rtp/239.3.1.117:8000
北京青年,http://beifeng.site:4000/rtp/239.3.1.118:8000
北京纪实科教,http://beifeng.site:4000/rtp/239.3.1.115:8000
北京纪实科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225675/index.m3u8
北京纪实科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225676/index.m3u8
北京纪实科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225675/index.m3u8
北京体育休闲,http://beifeng.site:4000/rtp/239.3.1.230:8000
北京国际,http://beifeng.site:4000/rtp/239.3.1.235:8000
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8
房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8
房山有线频道,http://live.funhillrm.com/5/sd/live.m3u8
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8
昌平综合,http://61.50.142.158/live/0.m3u8
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
🍃｜明珠上海,#genre#
